timestamp,device_id,operating_state,load_pct,temperature_c,vibration_mm_s,current_a,power_kw,energy_kwh_5min,valve_command_pct,valve_position_pct,position_error_pct,upstream_pressure_bar,downstream_pressure_bar,flow_m3_h,differential_pressure_bar,threshold_status,data_quality_flag,is_anomaly,anomaly_type,risk_level,incident_id,expected_action
2026-07-13 00:25:00,VALVE_C,running,61.47,41.21,,0.673,0.1504,0.01253,68.74,67.32,1.42,5.4,4.516,54.8,0.884,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 00:30:00,VALVE_C,running,58.33,42.24,,0.659,0.1458,0.01215,66.31,65.84,0.47,5.503,4.613,55.92,0.891,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 00:35:00,VALVE_C,running,58.77,41.52,,0.682,0.1558,0.01298,67.02,66.98,0.04,5.346,4.419,50.31,0.927,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 00:40:00,VALVE_C,running,62.07,41.83,,0.668,0.1473,0.01228,68.13,68.56,0.43,5.35,4.487,55.83,0.863,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 00:45:00,VALVE_C,running,58.8,41.16,,0.645,0.1441,0.01201,65.66,65.06,0.6,5.254,4.295,52.85,0.959,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 00:50:00,VALVE_C,running,62.84,41.38,,0.645,0.1523,0.01269,69.23,70.34,1.12,5.416,4.578,55.73,0.838,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 00:55:00,VALVE_C,running,64.85,42.15,,0.642,0.153,0.01275,72.26,72.98,0.71,5.467,4.597,54.38,0.87,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:00:00,VALVE_C,running,64.23,42.1,,0.707,0.1593,0.01327,70.76,70.83,0.07,5.344,4.42,53.54,0.924,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:05:00,VALVE_C,running,60.09,41.59,,0.647,0.1554,0.01295,68.71,68.02,0.69,5.217,4.28,53.52,0.937,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:10:00,VALVE_C,running,58.7,41.21,,0.683,0.1592,0.01327,68.03,67.9,0.13,5.176,4.281,53.38,0.894,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:15:00,VALVE_C,running,62.97,41.99,,0.657,0.1485,0.01238,69.05,68.95,0.1,5.452,4.592,54.16,0.86,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:20:00,VALVE_C,running,61.17,41.83,,0.676,0.1553,0.01294,68.34,68.76,0.41,5.299,4.43,54.12,0.869,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:25:00,VALVE_C,running,61.0,42.14,,0.641,0.156,0.013,67.93,66.86,1.07,5.36,4.462,55.09,0.897,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:30:00,VALVE_C,running,64.29,43.22,,0.64,0.1539,0.01283,70.58,70.09,0.49,5.317,4.357,56.34,0.96,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:35:00,VALVE_C,running,65.3,41.59,,0.756,0.1769,0.01474,72.38,73.37,0.99,5.427,4.584,55.19,0.843,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:40:00,VALVE_C,running,63.08,42.01,,0.645,0.1519,0.01266,68.92,67.64,1.28,5.446,4.58,56.13,0.865,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:45:00,VALVE_C,running,67.21,42.34,,0.664,0.16,0.01333,72.71,72.86,0.15,5.471,4.565,57.72,0.905,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:50:00,VALVE_C,running,61.02,42.15,,0.683,0.1592,0.01327,67.91,67.1,0.81,5.441,4.499,53.05,0.942,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 01:55:00,VALVE_C,running,67.59,42.2,,0.687,0.1656,0.0138,74.07,73.45,0.62,5.439,4.617,56.1,0.821,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:00:00,VALVE_C,running,61.38,42.3,,0.652,0.1452,0.0121,68.0,68.27,0.27,5.375,4.506,54.25,0.869,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:05:00,VALVE_C,running,66.16,42.49,,0.658,0.1492,0.01243,70.72,70.82,0.1,5.395,4.483,56.58,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:10:00,VALVE_C,running,63.4,42.1,,0.672,0.1498,0.01249,70.62,70.77,0.15,5.37,4.478,54.48,0.892,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:15:00,VALVE_C,running,67.69,42.66,,0.652,0.1555,0.01296,75.13,74.97,0.16,5.475,4.661,57.26,0.814,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:20:00,VALVE_C,running,65.56,42.43,,0.667,0.1534,0.01278,71.43,71.84,0.41,5.352,4.467,54.19,0.886,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:25:00,VALVE_C,running,63.61,41.85,,0.695,0.1642,0.01368,68.96,69.54,0.58,5.326,4.458,54.83,0.868,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:30:00,VALVE_C,running,59.9,41.47,,0.661,0.1435,0.01196,66.05,65.42,0.63,5.233,4.208,53.45,1.025,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:35:00,VALVE_C,running,60.5,42.22,,0.647,0.1463,0.01219,67.57,68.01,0.44,5.207,4.29,53.54,0.917,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:40:00,VALVE_C,running,61.45,41.59,,0.632,0.1447,0.01206,69.29,69.1,0.18,5.367,4.439,56.1,0.927,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:45:00,VALVE_C,running,56.59,41.97,,0.629,0.1418,0.01181,64.81,65.39,0.58,5.289,4.378,52.99,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:50:00,VALVE_C,running,62.1,41.8,,0.674,0.1478,0.01231,68.86,68.6,0.26,5.291,4.351,56.95,0.94,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 02:55:00,VALVE_C,running,61.89,41.98,,0.675,0.1525,0.01271,69.55,69.3,0.25,5.328,4.471,55.28,0.858,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:00:00,VALVE_C,running,61.81,41.33,,0.661,0.1437,0.01197,67.59,68.3,0.72,5.362,4.351,52.94,1.011,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:05:00,VALVE_C,running,59.2,42.53,,0.622,0.1491,0.01242,64.86,64.03,0.83,5.272,4.305,52.26,0.967,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:10:00,VALVE_C,running,63.38,42.1,,0.651,0.148,0.01234,69.89,69.99,0.1,5.3,4.362,54.48,0.938,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:15:00,VALVE_C,running,62.61,42.17,,0.635,0.1469,0.01224,70.24,69.5,0.73,5.309,4.399,54.91,0.91,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:20:00,VALVE_C,running,56.56,40.98,,0.617,0.1391,0.01159,63.18,63.2,0.02,5.225,4.231,51.37,0.994,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:25:00,VALVE_C,running,67.61,41.89,,0.657,0.1521,0.01268,73.65,74.74,1.09,5.437,4.622,56.97,0.815,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:30:00,VALVE_C,running,63.35,41.96,,0.66,0.156,0.013,72.1,72.87,0.77,5.286,4.437,53.88,0.849,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:35:00,VALVE_C,running,60.95,41.86,,0.634,0.1566,0.01305,68.25,68.85,0.6,5.289,4.44,54.26,0.849,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:40:00,VALVE_C,running,63.78,42.21,,0.666,0.1643,0.01369,70.54,71.23,0.69,5.279,4.416,56.3,0.863,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:45:00,VALVE_C,running,63.9,41.87,,0.671,0.1594,0.01328,70.67,70.91,0.23,5.467,4.591,57.91,0.875,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:50:00,VALVE_C,running,61.72,41.5,,0.671,0.154,0.01283,69.41,68.94,0.47,5.225,4.314,52.73,0.91,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 03:55:00,VALVE_C,running,60.96,41.44,,0.69,0.1602,0.01335,67.57,68.03,0.46,5.407,4.496,52.56,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:00:00,VALVE_C,running,62.21,41.34,,0.634,0.1501,0.0125,69.98,69.29,0.69,5.317,4.413,54.11,0.904,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:05:00,VALVE_C,running,61.03,41.84,,0.632,0.1439,0.01199,66.83,65.83,1.01,5.284,4.338,56.26,0.946,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:10:00,VALVE_C,running,55.92,40.69,,0.663,0.1555,0.01296,64.55,64.1,0.45,5.323,4.378,52.44,0.945,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:15:00,VALVE_C,running,55.64,41.79,,0.659,0.1478,0.01231,63.71,63.4,0.31,5.186,4.302,51.3,0.884,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:20:00,VALVE_C,running,59.83,41.12,,0.658,0.1552,0.01294,67.22,65.91,1.31,5.302,4.378,54.56,0.924,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:25:00,VALVE_C,running,56.39,40.9,,0.646,0.1419,0.01183,63.08,63.23,0.15,5.161,4.179,53.36,0.981,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:30:00,VALVE_C,running,56.8,41.69,,0.646,0.1527,0.01272,64.03,64.43,0.4,5.209,4.327,50.33,0.882,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:35:00,VALVE_C,running,57.4,41.07,,0.636,0.1403,0.01169,65.94,66.33,0.38,5.2,4.285,52.27,0.915,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:40:00,VALVE_C,running,58.78,41.33,,0.656,0.1535,0.01279,68.0,67.84,0.16,5.345,4.441,52.56,0.904,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:45:00,VALVE_C,running,59.27,42.13,,0.669,0.1606,0.01338,67.44,67.06,0.38,5.266,4.33,51.83,0.936,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:50:00,VALVE_C,running,55.67,41.42,,0.629,0.1473,0.01227,62.78,63.39,0.61,5.213,4.254,52.6,0.96,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 04:55:00,VALVE_C,running,60.0,41.58,,0.643,0.1458,0.01215,66.25,66.5,0.25,5.26,4.452,52.87,0.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:00:00,VALVE_C,running,60.27,41.05,,0.636,0.1429,0.01191,67.66,69.01,1.35,5.245,4.333,54.79,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:05:00,VALVE_C,running,56.72,41.12,,0.633,0.1465,0.01221,65.16,64.21,0.95,5.339,4.45,53.21,0.89,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:10:00,VALVE_C,running,61.89,41.3,,0.658,0.1511,0.01259,68.58,68.95,0.37,5.385,4.482,54.78,0.902,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:15:00,VALVE_C,running,57.68,41.17,,0.638,0.1523,0.0127,65.78,65.36,0.42,5.399,4.481,53.11,0.918,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:20:00,VALVE_C,running,58.89,41.26,,0.623,0.1492,0.01243,66.23,66.81,0.58,5.223,4.326,53.56,0.897,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:25:00,VALVE_C,running,58.74,41.88,,0.657,0.151,0.01259,65.68,66.03,0.34,5.265,4.332,51.38,0.933,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:30:00,VALVE_C,running,56.61,41.66,,0.638,0.1465,0.01221,64.02,65.87,1.86,5.337,4.415,52.48,0.922,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:35:00,VALVE_C,running,62.63,42.55,,0.65,0.1412,0.01177,68.29,67.8,0.49,5.498,4.615,56.87,0.884,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:40:00,VALVE_C,running,61.57,42.86,,0.655,0.1568,0.01307,67.99,67.43,0.56,5.213,4.301,51.96,0.912,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:45:00,VALVE_C,running,59.88,41.46,,0.617,0.142,0.01184,67.56,67.61,0.05,5.244,4.331,52.39,0.913,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:50:00,VALVE_C,running,62.59,42.06,,0.647,0.1488,0.0124,69.87,69.72,0.16,5.295,4.386,53.83,0.909,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 05:55:00,VALVE_C,running,62.91,42.19,,0.642,0.1431,0.01192,69.9,69.79,0.12,5.325,4.461,55.36,0.863,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:00:00,VALVE_C,running,59.66,41.89,,0.632,0.1499,0.01249,65.97,65.55,0.42,5.228,4.317,54.56,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:05:00,VALVE_C,running,65.86,41.69,,0.681,0.1548,0.0129,71.02,70.39,0.63,5.518,4.649,56.49,0.869,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:10:00,VALVE_C,running,56.59,40.87,,0.667,0.1541,0.01284,65.56,64.97,0.59,5.269,4.32,51.87,0.95,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:15:00,VALVE_C,running,55.88,40.89,,0.634,0.1482,0.01235,65.04,64.67,0.38,5.335,4.425,52.07,0.91,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:20:00,VALVE_C,running,58.14,42.91,,0.647,0.1503,0.01252,66.49,66.27,0.22,5.192,4.206,51.66,0.985,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:25:00,VALVE_C,running,57.79,41.38,,0.699,0.1677,0.01398,65.69,64.24,1.45,5.279,4.354,53.45,0.925,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:30:00,VALVE_C,running,63.98,41.42,,0.66,0.1524,0.0127,70.97,70.94,0.03,5.391,4.503,53.81,0.888,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:35:00,VALVE_C,running,62.4,41.7,,0.697,0.1539,0.01283,70.74,71.57,0.83,5.336,4.469,56.81,0.867,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:40:00,VALVE_C,running,63.04,41.57,,0.666,0.1407,0.01173,68.95,68.84,0.11,5.358,4.478,56.21,0.88,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:45:00,VALVE_C,running,59.46,41.7,,0.68,0.1549,0.01291,66.79,66.71,0.08,5.408,4.527,53.68,0.881,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:50:00,VALVE_C,running,62.84,42.29,,0.684,0.1525,0.01271,68.94,68.94,0.0,5.205,4.325,54.65,0.881,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 06:55:00,VALVE_C,running,64.56,41.74,,0.648,0.1549,0.01291,71.77,71.81,0.04,5.46,4.649,57.68,0.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:00:00,VALVE_C,running,65.97,41.87,,0.647,0.1541,0.01284,72.67,71.86,0.8,5.557,4.709,55.78,0.848,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:05:00,VALVE_C,running,64.05,42.01,,0.655,0.1508,0.01257,68.53,69.35,0.82,5.362,4.447,54.38,0.915,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:10:00,VALVE_C,running,66.72,42.9,,0.657,0.1441,0.01201,72.63,72.11,0.51,5.402,4.565,54.4,0.837,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:15:00,VALVE_C,running,63.22,42.5,,0.657,0.1586,0.01322,70.86,70.46,0.4,5.293,4.339,55.36,0.954,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:20:00,VALVE_C,running,64.74,42.54,,0.681,0.1566,0.01305,72.99,72.38,0.61,5.451,4.571,57.14,0.879,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:25:00,VALVE_C,running,69.89,42.99,,0.655,0.1508,0.01256,74.02,75.07,1.06,5.422,4.634,57.29,0.788,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:30:00,VALVE_C,running,64.76,42.01,,0.68,0.1539,0.01282,71.7,71.54,0.16,5.384,4.512,55.92,0.872,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:35:00,VALVE_C,running,64.79,42.08,,0.633,0.1438,0.01198,69.4,69.76,0.36,5.342,4.486,55.77,0.856,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:40:00,VALVE_C,running,66.18,42.27,,0.665,0.1561,0.01301,72.55,72.34,0.21,5.45,4.539,57.59,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:45:00,VALVE_C,running,69.25,42.23,,0.661,0.148,0.01234,75.29,75.22,0.06,5.484,4.566,57.79,0.918,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:50:00,VALVE_C,running,71.98,43.41,,0.655,0.147,0.01225,77.72,77.68,0.04,5.521,4.729,57.93,0.792,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 07:55:00,VALVE_C,running,69.76,42.93,,0.656,0.146,0.01217,76.39,75.79,0.6,5.514,4.703,56.31,0.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:00:00,VALVE_C,running,71.55,43.21,,0.674,0.1516,0.01263,77.51,77.38,0.13,5.495,4.644,57.05,0.851,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:05:00,VALVE_C,running,70.88,43.41,,0.714,0.172,0.01433,75.64,75.75,0.11,5.473,4.591,55.85,0.882,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:10:00,VALVE_C,running,71.23,42.45,,0.688,0.1618,0.01348,75.21,74.43,0.78,5.544,4.655,57.93,0.889,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:15:00,VALVE_C,running,75.19,43.85,,0.672,0.1549,0.01291,79.09,79.52,0.42,5.583,4.78,58.32,0.802,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:20:00,VALVE_C,running,72.86,42.84,,0.678,0.1556,0.01296,77.26,77.19,0.08,5.553,4.734,60.05,0.819,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:25:00,VALVE_C,running,73.89,43.35,,0.669,0.1501,0.01251,78.48,78.83,0.35,5.496,4.689,60.14,0.807,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:30:00,VALVE_C,running,73.51,43.19,,0.743,0.1717,0.01431,77.43,77.91,0.48,5.49,4.663,60.57,0.828,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:35:00,VALVE_C,running,74.75,43.5,,0.688,0.1615,0.01346,79.26,79.6,0.34,5.644,4.821,60.78,0.823,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:40:00,VALVE_C,running,77.52,43.96,,0.673,0.1574,0.01312,80.99,81.35,0.37,5.647,4.806,61.7,0.841,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:45:00,VALVE_C,running,74.32,43.15,,0.693,0.154,0.01284,80.15,79.66,0.5,5.56,4.753,59.02,0.807,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:50:00,VALVE_C,running,76.1,43.36,,0.674,0.1569,0.01307,79.82,78.97,0.85,5.552,4.723,61.63,0.829,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 08:55:00,VALVE_C,running,72.75,44.4,,0.746,0.1829,0.01524,76.62,76.87,0.25,5.565,4.708,61.66,0.857,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:00:00,VALVE_C,running,81.39,44.7,,0.692,0.1521,0.01268,84.6,84.19,0.41,5.635,4.837,62.46,0.798,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:05:00,VALVE_C,running,79.75,43.92,,0.693,0.154,0.01283,83.1,83.24,0.13,5.677,4.901,60.34,0.775,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:10:00,VALVE_C,running,77.42,43.32,,0.705,0.166,0.01383,80.32,79.78,0.54,5.65,4.818,59.7,0.832,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:15:00,VALVE_C,running,78.78,44.0,,0.69,0.1599,0.01333,81.73,81.98,0.25,5.571,4.813,61.13,0.758,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:20:00,VALVE_C,running,84.58,44.15,,0.742,0.1712,0.01427,87.05,86.32,0.73,5.675,4.891,64.16,0.785,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:25:00,VALVE_C,running,79.64,43.9,,0.689,0.1644,0.0137,83.42,82.14,1.28,5.478,4.621,63.14,0.857,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:30:00,VALVE_C,running,80.73,44.63,,0.703,0.1638,0.01365,84.57,84.49,0.08,5.742,4.981,61.87,0.76,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:35:00,VALVE_C,running,81.96,44.64,,0.697,0.1583,0.01319,85.08,85.1,0.02,5.662,4.929,62.23,0.733,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:40:00,VALVE_C,running,79.29,43.85,,0.714,0.1678,0.01398,84.13,83.56,0.57,5.68,4.87,61.48,0.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:45:00,VALVE_C,running,77.68,44.16,,0.73,0.1767,0.01473,82.81,81.47,1.33,5.563,4.839,59.48,0.723,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:50:00,VALVE_C,running,77.23,43.38,,0.687,0.1537,0.01281,82.67,82.75,0.09,5.626,4.746,59.81,0.88,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 09:55:00,VALVE_C,running,76.68,44.31,,0.695,0.1596,0.0133,81.84,81.9,0.06,5.63,4.864,60.61,0.767,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:00:00,VALVE_C,running,81.64,44.64,,0.705,0.1607,0.01339,85.85,85.95,0.1,5.672,4.925,63.54,0.747,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:05:00,VALVE_C,running,86.01,44.84,,0.711,0.1559,0.01299,89.64,89.81,0.17,5.887,5.156,65.89,0.731,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:10:00,VALVE_C,running,83.09,43.94,,0.691,0.1536,0.0128,85.01,85.41,0.39,5.676,4.919,62.6,0.756,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:15:00,VALVE_C,running,79.71,43.6,,0.683,0.1579,0.01315,82.88,83.47,0.59,5.779,4.952,61.89,0.827,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:20:00,VALVE_C,running,81.72,44.61,,0.694,0.1549,0.0129,84.26,83.74,0.51,5.609,4.83,63.13,0.779,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:25:00,VALVE_C,running,77.53,44.14,,0.691,0.1575,0.01312,81.46,81.33,0.13,5.726,4.878,60.98,0.848,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:30:00,VALVE_C,running,77.95,43.9,,0.692,0.1589,0.01324,81.65,81.28,0.37,5.738,4.936,61.11,0.802,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:35:00,VALVE_C,running,83.99,44.57,,0.734,0.177,0.01475,86.75,88.87,2.13,5.69,4.91,63.43,0.78,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:40:00,VALVE_C,running,83.55,45.61,,0.697,0.167,0.01392,86.47,86.95,0.48,5.72,4.986,62.72,0.734,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:45:00,VALVE_C,running,78.43,43.49,,0.679,0.1477,0.01231,81.42,81.47,0.04,5.584,4.784,61.02,0.8,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:50:00,VALVE_C,running,77.34,44.11,,0.672,0.1541,0.01284,80.2,79.34,0.86,5.5,4.771,60.49,0.728,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 10:55:00,VALVE_C,running,83.7,44.53,,0.692,0.1552,0.01293,88.16,87.97,0.19,5.709,5.016,62.63,0.693,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:00:00,VALVE_C,running,75.55,43.3,,0.683,0.1484,0.01236,79.95,79.49,0.46,5.57,4.758,58.94,0.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:05:00,VALVE_C,running,82.08,45.14,,0.724,0.1604,0.01336,86.51,87.2,0.69,5.718,5.011,63.31,0.707,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:10:00,VALVE_C,running,77.84,44.0,,0.695,0.1661,0.01384,81.03,81.86,0.83,5.607,4.851,60.89,0.756,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:15:00,VALVE_C,running,81.23,43.91,,0.721,0.167,0.01392,83.7,82.97,0.73,5.663,4.922,64.19,0.741,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:20:00,VALVE_C,running,82.7,44.0,,0.719,0.1684,0.01403,85.44,85.86,0.42,5.676,4.938,62.13,0.738,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:25:00,VALVE_C,running,74.04,43.51,,0.673,0.1614,0.01345,78.41,78.37,0.04,5.605,4.797,59.29,0.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:30:00,VALVE_C,running,79.07,45.09,,0.68,0.1597,0.01331,83.36,83.35,0.01,5.626,4.894,62.37,0.733,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:35:00,VALVE_C,running,78.37,43.35,,0.721,0.1667,0.01389,81.07,80.38,0.7,5.54,4.718,61.65,0.822,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:40:00,VALVE_C,running,79.04,43.59,,0.684,0.1685,0.01404,83.56,83.36,0.2,5.539,4.768,61.14,0.77,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-13 11:45:00,VALVE_C,running,78.99,44.03,,0.675,0.1514,0.01262,81.28,80.92,0.36,5.647,4.817,62.77,0.83,normal,ok,False,none,normal,,Rutin izlemeye devam et.
