timestamp,device_id,operating_state,load_pct,temperature_c,vibration_mm_s,current_a,power_kw,energy_kwh_5min,suction_pressure_bar,discharge_pressure_bar,flow_m3_h,differential_pressure_bar,threshold_status,data_quality_flag,is_anomaly,anomaly_type,risk_level,incident_id,expected_action
2026-07-16 07:55:00,PUMP_B,running,69.69,57.62,2.616,,,,1.856,5.537,57.37,3.681,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:00:00,PUMP_B,running,71.28,58.72,2.738,,,,1.8,5.438,57.49,3.638,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:05:00,PUMP_B,running,67.61,57.96,2.526,,,,1.873,5.414,57.64,3.54,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:10:00,PUMP_B,running,73.2,58.13,2.652,,,,1.85,5.608,59.53,3.758,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:15:00,PUMP_B,running,73.31,58.32,2.656,,,,1.799,5.56,59.04,3.761,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:20:00,PUMP_B,running,74.47,58.23,2.66,,,,1.845,5.506,60.8,3.661,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:25:00,PUMP_B,running,78.79,60.12,2.907,,,,1.797,5.593,61.91,3.796,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:30:00,PUMP_B,running,72.32,57.8,2.631,,,,1.86,5.47,58.91,3.61,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:35:00,PUMP_B,running,69.87,57.98,2.539,,,,1.803,5.443,57.9,3.64,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:40:00,PUMP_B,running,76.8,58.29,2.709,,,,1.822,5.72,60.37,3.898,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:45:00,PUMP_B,running,76.0,57.91,2.65,,,,1.855,5.613,59.88,3.758,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:50:00,PUMP_B,running,72.48,57.9,2.618,,,,1.834,5.554,59.09,3.72,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 08:55:00,PUMP_B,running,73.21,58.97,2.661,,,,1.812,5.628,59.93,3.816,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:00:00,PUMP_B,running,79.24,59.62,2.839,,,,1.888,5.626,61.48,3.737,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:05:00,PUMP_B,running,77.47,59.45,2.715,,,,1.774,5.633,61.82,3.859,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:10:00,PUMP_B,running,76.83,59.22,2.725,,,,1.871,5.522,61.79,3.652,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:15:00,PUMP_B,running,80.95,60.42,2.923,,,,1.818,5.717,62.41,3.899,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:20:00,PUMP_B,running,72.38,58.31,2.648,,,,1.807,5.475,59.43,3.669,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:25:00,PUMP_B,running,75.69,58.41,2.704,,,,1.825,5.605,59.66,3.78,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:30:00,PUMP_B,running,77.59,59.17,2.734,,,,1.836,5.642,63.21,3.806,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:35:00,PUMP_B,running,75.24,58.11,2.716,,,,1.839,5.622,59.32,3.783,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:40:00,PUMP_B,running,78.6,59.66,2.773,,,,1.774,5.679,61.53,3.904,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:45:00,PUMP_B,running,76.4,58.87,2.655,,,,1.822,5.602,60.2,3.78,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:50:00,PUMP_B,running,78.98,59.37,2.766,,,,1.776,5.762,61.14,3.986,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 09:55:00,PUMP_B,running,81.47,60.72,2.961,,,,1.772,5.794,63.18,4.023,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:00:00,PUMP_B,running,85.84,60.76,2.88,,,,1.832,5.824,66.05,3.992,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:05:00,PUMP_B,running,73.82,58.46,2.903,,,,1.845,5.594,59.12,3.749,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:10:00,PUMP_B,running,72.85,57.31,2.638,,,,1.851,5.519,59.93,3.668,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:15:00,PUMP_B,running,79.49,59.51,2.888,,,,1.791,5.832,62.76,4.041,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:20:00,PUMP_B,running,77.19,59.25,2.759,,,,1.827,5.582,61.38,3.755,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:25:00,PUMP_B,running,75.94,58.32,2.673,,,,1.821,5.649,59.51,3.828,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:30:00,PUMP_B,running,73.97,58.02,2.65,,,,1.883,5.569,58.83,3.686,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:35:00,PUMP_B,running,80.3,58.89,2.84,,,,1.764,5.725,64.1,3.961,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:40:00,PUMP_B,running,83.74,60.68,2.939,,,,1.829,5.749,63.96,3.92,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:45:00,PUMP_B,running,76.04,58.22,2.727,,,,1.916,5.601,61.69,3.686,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:50:00,PUMP_B,running,81.02,60.34,2.835,,,,1.847,5.804,62.6,3.957,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 10:55:00,PUMP_B,running,78.4,58.04,2.721,,,,1.859,5.587,62.27,3.727,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:00:00,PUMP_B,running,77.69,59.16,2.718,,,,1.819,5.516,60.53,3.698,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:05:00,PUMP_B,running,81.23,58.85,2.761,,,,1.834,5.7,64.38,3.866,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:10:00,PUMP_B,running,77.79,58.67,2.719,,,,1.809,5.574,60.04,3.765,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:15:00,PUMP_B,running,75.44,58.56,2.831,,,,1.859,5.542,61.39,3.683,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:20:00,PUMP_B,running,78.24,57.72,2.796,,,,1.829,5.554,61.67,3.725,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:25:00,PUMP_B,running,78.65,59.53,2.873,,,,1.872,5.746,61.11,3.874,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:30:00,PUMP_B,running,74.45,57.58,2.749,,,,1.837,5.635,59.93,3.798,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:35:00,PUMP_B,running,77.42,59.41,2.799,,,,1.791,5.598,62.16,3.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:40:00,PUMP_B,running,76.9,58.65,2.884,,,,1.843,5.583,60.26,3.74,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:45:00,PUMP_B,running,78.29,58.64,2.736,,,,1.849,5.606,60.99,3.758,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:50:00,PUMP_B,running,76.53,58.33,2.859,,,,1.822,5.599,60.6,3.777,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 11:55:00,PUMP_B,running,72.26,57.35,2.769,,,,1.819,5.476,58.46,3.657,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:00:00,PUMP_B,running,77.67,58.26,2.705,,,,1.795,5.614,61.81,3.819,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:05:00,PUMP_B,running,73.23,58.36,2.777,,,,1.842,5.516,58.89,3.674,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:10:00,PUMP_B,running,80.26,59.24,2.777,,,,1.817,5.576,61.72,3.759,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:15:00,PUMP_B,running,74.81,58.07,2.654,,,,1.86,5.492,61.14,3.632,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:20:00,PUMP_B,running,75.3,58.34,2.669,,,,1.838,5.5,60.63,3.662,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:25:00,PUMP_B,running,77.13,59.33,2.693,,,,1.818,5.529,61.25,3.711,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:30:00,PUMP_B,running,75.15,58.82,2.768,,,,1.812,5.578,60.89,3.766,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:35:00,PUMP_B,running,74.11,57.44,2.671,,,,1.881,5.592,58.38,3.711,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:40:00,PUMP_B,running,76.02,58.03,2.674,,,,1.813,5.621,62.09,3.809,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:45:00,PUMP_B,running,76.9,57.01,2.68,,,,1.857,5.539,60.08,3.682,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:50:00,PUMP_B,running,78.74,59.12,2.692,,,,1.771,5.605,60.58,3.834,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 12:55:00,PUMP_B,running,73.06,57.28,2.656,,,,1.87,5.432,60.77,3.563,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:00:00,PUMP_B,running,74.44,56.69,2.771,,,,1.824,5.452,60.07,3.627,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:05:00,PUMP_B,running,76.96,58.28,2.733,,,,1.8,5.584,61.06,3.784,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:10:00,PUMP_B,running,73.79,57.45,2.684,,,,1.812,5.62,59.72,3.807,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:15:00,PUMP_B,running,71.95,57.33,2.659,,,,1.79,5.599,58.29,3.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:20:00,PUMP_B,running,74.44,57.27,2.71,,,,1.768,5.561,59.53,3.793,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:25:00,PUMP_B,running,75.21,57.02,2.802,,,,1.838,5.473,60.42,3.636,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:30:00,PUMP_B,running,74.41,56.88,2.799,,,,1.842,5.582,58.49,3.74,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:35:00,PUMP_B,running,71.89,57.5,2.604,,,,1.793,5.589,59.02,3.797,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:40:00,PUMP_B,running,71.2,56.03,2.793,,,,1.84,5.485,58.11,3.645,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:45:00,PUMP_B,running,73.84,56.99,2.684,,,,1.811,5.509,60.14,3.699,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:50:00,PUMP_B,running,74.18,56.5,2.67,,,,1.795,5.53,60.06,3.734,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 13:55:00,PUMP_B,running,72.71,57.32,2.699,,,,1.784,5.464,59.68,3.68,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:00:00,PUMP_B,running,72.22,57.65,2.666,,,,1.87,5.528,59.47,3.658,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:05:00,PUMP_B,running,70.67,56.21,2.679,,,,1.84,5.517,58.01,3.677,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:10:00,PUMP_B,running,73.54,57.23,2.632,,,,1.82,5.644,60.58,3.824,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:15:00,PUMP_B,running,73.14,57.16,2.645,,,,1.794,5.424,59.02,3.63,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:20:00,PUMP_B,running,69.19,56.12,2.555,,,,1.865,5.428,56.59,3.563,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:25:00,PUMP_B,running,70.18,56.81,2.696,,,,1.847,5.555,60.34,3.707,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:30:00,PUMP_B,running,71.16,56.75,2.69,,,,1.788,5.496,57.3,3.708,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:35:00,PUMP_B,running,67.94,56.81,2.733,,,,1.828,5.54,58.03,3.712,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:40:00,PUMP_B,running,74.48,57.14,2.687,,,,1.857,5.586,59.21,3.729,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:45:00,PUMP_B,running,69.11,55.79,2.549,,,,1.857,5.491,58.3,3.633,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:50:00,PUMP_B,running,66.61,56.12,2.493,,,,1.836,5.323,58.92,3.487,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 14:55:00,PUMP_B,running,68.31,55.61,2.629,,,,1.827,5.511,56.68,3.684,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:00:00,PUMP_B,running,74.97,57.64,2.631,,,,1.777,5.573,59.69,3.795,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:05:00,PUMP_B,running,71.92,56.26,2.737,,,,1.785,5.43,58.62,3.645,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:10:00,PUMP_B,running,72.86,56.09,2.656,,,,1.824,5.559,59.94,3.735,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:15:00,PUMP_B,running,74.73,58.0,2.696,,,,1.806,5.544,59.49,3.738,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:20:00,PUMP_B,running,70.83,57.06,2.624,,,,1.83,5.397,57.19,3.567,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:25:00,PUMP_B,running,77.3,58.52,2.824,,,,1.825,5.573,59.94,3.748,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:30:00,PUMP_B,running,72.39,57.62,2.782,,,,1.795,5.452,59.78,3.657,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:35:00,PUMP_B,running,73.76,56.35,2.63,,,,1.967,5.592,60.04,3.625,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:40:00,PUMP_B,running,74.71,56.93,2.663,,,,1.799,5.535,61.54,3.736,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:45:00,PUMP_B,running,72.5,56.72,2.723,,,,1.886,5.482,59.06,3.597,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:50:00,PUMP_B,running,73.42,57.39,2.664,,,,1.86,5.542,60.1,3.682,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 15:55:00,PUMP_B,running,69.72,56.65,2.664,,,,1.858,5.511,58.12,3.653,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:00:00,PUMP_B,running,72.57,56.3,2.809,,,,1.845,5.546,59.32,3.701,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:05:00,PUMP_B,running,73.03,56.2,2.684,,,,1.754,5.606,60.11,3.852,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:10:00,PUMP_B,running,74.21,56.77,2.627,,,,1.844,5.462,59.05,3.618,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:15:00,PUMP_B,running,76.28,57.28,2.751,,,,1.804,5.527,60.97,3.723,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:20:00,PUMP_B,running,75.21,55.49,2.664,,,,1.897,5.579,60.36,3.681,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:25:00,PUMP_B,running,76.08,57.1,2.747,,,,1.862,5.58,60.35,3.718,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:30:00,PUMP_B,running,76.66,57.37,2.664,,,,1.815,5.659,61.78,3.844,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:35:00,PUMP_B,running,72.27,57.27,2.695,,,,1.798,5.517,59.35,3.719,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:40:00,PUMP_B,running,75.36,57.35,2.7,,,,1.831,5.587,60.66,3.756,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:45:00,PUMP_B,running,75.45,57.59,2.659,,,,1.808,5.574,61.04,3.766,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:50:00,PUMP_B,running,67.89,56.7,2.567,,,,1.818,5.393,58.52,3.574,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 16:55:00,PUMP_B,running,81.29,58.51,2.741,,,,1.823,5.658,63.07,3.835,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:00:00,PUMP_B,running,76.69,57.37,2.734,,,,1.827,5.553,61.07,3.726,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:05:00,PUMP_B,running,74.33,56.96,2.721,,,,1.823,5.587,58.95,3.764,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:10:00,PUMP_B,running,72.77,56.31,2.611,,,,1.839,5.495,58.93,3.655,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:15:00,PUMP_B,running,74.69,56.23,2.653,,,,1.783,5.65,59.89,3.867,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:20:00,PUMP_B,running,74.87,56.41,2.632,,,,1.793,5.635,61.29,3.843,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:25:00,PUMP_B,running,72.17,57.32,2.674,,,,1.857,5.457,58.92,3.6,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:30:00,PUMP_B,running,76.2,57.94,2.826,,,,1.861,5.611,62.55,3.75,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:35:00,PUMP_B,running,79.43,57.92,2.741,,,,1.78,5.612,62.49,3.832,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:40:00,PUMP_B,running,76.88,56.84,2.749,,,,1.863,5.66,61.19,3.797,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:45:00,PUMP_B,running,74.42,56.8,2.798,,,,1.811,5.572,60.16,3.761,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:50:00,PUMP_B,running,74.21,57.09,2.672,,,,1.889,5.487,59.24,3.598,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 17:55:00,PUMP_B,running,76.37,57.07,2.722,,,,1.888,5.558,60.8,3.669,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:00:00,PUMP_B,running,74.76,56.94,2.734,,,,1.799,5.546,60.07,3.747,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:05:00,PUMP_B,running,70.88,56.13,2.701,,,,1.869,5.455,59.18,3.586,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:10:00,PUMP_B,running,77.05,57.73,2.724,,,,1.798,5.7,60.05,3.902,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:15:00,PUMP_B,running,78.72,57.98,2.73,,,,1.852,5.592,61.53,3.74,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:20:00,PUMP_B,running,72.39,56.08,2.671,,,,1.871,5.446,58.42,3.575,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:25:00,PUMP_B,running,73.9,57.49,2.792,,,,1.853,5.533,59.06,3.68,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:30:00,PUMP_B,running,70.35,55.67,2.686,,,,1.833,5.534,59.23,3.7,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:35:00,PUMP_B,running,72.12,55.74,2.8,,,,1.835,5.493,59.94,3.658,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:40:00,PUMP_B,running,73.18,56.91,2.627,,,,1.785,5.55,60.41,3.765,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:45:00,PUMP_B,running,73.51,55.97,2.645,,,,1.859,5.617,58.52,3.758,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:50:00,PUMP_B,running,71.63,56.1,2.653,,,,1.877,5.509,58.66,3.632,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 18:55:00,PUMP_B,running,73.07,56.76,2.665,,,,1.826,5.565,59.1,3.739,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:00:00,PUMP_B,running,71.56,56.22,2.634,,,,1.777,5.435,59.03,3.658,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:05:00,PUMP_B,running,70.54,56.01,2.681,,,,1.801,5.565,57.88,3.764,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:10:00,PUMP_B,running,72.84,55.2,2.711,,,,1.829,5.58,59.57,3.751,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:15:00,PUMP_B,running,72.0,55.8,2.62,,,,1.845,5.56,59.03,3.714,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:20:00,PUMP_B,running,70.2,56.23,2.635,,,,1.914,5.46,59.01,3.546,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:25:00,PUMP_B,running,69.23,54.35,2.687,,,,1.822,5.545,58.13,3.723,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:30:00,PUMP_B,running,70.15,56.4,2.549,,,,1.8,5.526,58.49,3.726,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:35:00,PUMP_B,running,67.66,55.16,2.74,,,,1.788,5.282,56.75,3.494,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:40:00,PUMP_B,running,66.82,54.93,2.518,,,,1.871,5.358,57.34,3.487,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:45:00,PUMP_B,running,67.51,55.53,2.637,,,,1.863,5.446,56.21,3.583,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:50:00,PUMP_B,running,68.03,54.7,2.524,,,,1.871,5.424,56.93,3.553,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 19:55:00,PUMP_B,running,67.25,55.74,2.548,,,,1.868,5.388,55.72,3.521,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:00:00,PUMP_B,running,68.97,55.34,2.631,,,,1.847,5.41,59.1,3.564,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:05:00,PUMP_B,running,68.58,56.29,2.6,,,,1.835,5.498,57.96,3.663,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:10:00,PUMP_B,running,63.02,54.15,2.469,,,,1.881,5.431,54.45,3.55,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:15:00,PUMP_B,running,63.6,54.59,2.516,,,,1.798,5.315,55.13,3.516,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:20:00,PUMP_B,running,63.59,53.72,2.48,,,,1.834,5.343,54.58,3.509,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:25:00,PUMP_B,running,62.47,54.3,2.577,,,,1.85,5.384,53.69,3.534,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:30:00,PUMP_B,running,56.93,53.75,2.36,,,,1.9,5.224,51.02,3.324,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:35:00,PUMP_B,running,61.23,53.93,2.521,,,,1.891,5.402,52.4,3.511,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:40:00,PUMP_B,running,64.6,55.43,2.487,,,,1.889,5.354,54.91,3.465,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:45:00,PUMP_B,running,61.66,54.52,2.572,,,,1.917,5.229,52.56,3.312,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:50:00,PUMP_B,running,59.4,53.51,2.362,,,,1.909,5.191,53.01,3.281,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 20:55:00,PUMP_B,running,61.64,52.89,2.472,,,,1.864,5.3,53.5,3.436,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:00:00,PUMP_B,running,54.51,52.98,2.386,,,,1.908,5.206,51.95,3.298,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:05:00,PUMP_B,running,57.13,53.22,2.441,,,,1.892,5.18,51.72,3.287,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:10:00,PUMP_B,running,52.36,54.09,2.331,,,,1.881,5.05,50.58,3.169,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:15:00,PUMP_B,running,60.01,54.41,2.44,,,,1.851,5.187,53.25,3.336,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:20:00,PUMP_B,running,59.62,53.48,2.463,,,,1.84,5.242,52.69,3.402,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:25:00,PUMP_B,running,59.09,53.6,2.415,,,,1.888,5.332,53.28,3.444,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:30:00,PUMP_B,running,56.35,54.13,2.337,,,,1.874,5.204,51.65,3.33,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:35:00,PUMP_B,running,57.76,53.51,2.497,,,,1.788,5.355,52.46,3.567,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:40:00,PUMP_B,running,55.01,53.61,2.468,,,,1.879,5.118,51.35,3.238,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:45:00,PUMP_B,running,57.01,54.85,2.395,,,,1.894,5.29,51.78,3.396,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:50:00,PUMP_B,running,55.59,53.25,2.416,,,,1.957,5.247,51.6,3.29,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 21:55:00,PUMP_B,running,57.62,53.3,2.57,,,,1.881,5.175,53.81,3.294,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 22:00:00,PUMP_B,running,56.41,53.02,2.378,,,,1.939,5.197,51.18,3.258,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-16 22:05:00,PUMP_B,running,57.38,53.45,2.469,,,,1.845,5.218,51.92,3.374,normal,ok,False,none,normal,,Rutin izlemeye devam et.
